"Park","EntityID","FacilityID","CustomerState","StartDate"
"SALMON RIVER (4 Rivers)","376","234622","MT","2015-07-31"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","OR","2015-06-17"
"SALMON RIVER (4 Rivers)","376","234622","HI","2015-07-05"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","MT","2015-08-17"
"SELWAY RIVER (4 Rivers)","378","234624","MT","2015-05-30"
"SALMON RIVER (4 Rivers)","376","234622","ID","2015-07-19"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WA","2015-06-06"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","WA","2015-08-15"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2015-09-04"
"SALMON RIVER (4 Rivers)","376","234622","ID","2015-08-02"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","NV","2015-05-23"
"SALMON RIVER (4 Rivers)","376","234622","NV","2015-08-28"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2015-08-31"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WA","2015-07-23"
"SALMON RIVER (4 Rivers)","376","234622","CO","2015-07-30"
"Dinosaur Green and Yampa River Permits","380","250014","AZ","2015-07-13"
"SALMON RIVER (4 Rivers)","376","234622","MT","2015-08-07"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2015-08-05"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","UT","2015-07-07"
"Dinosaur Green and Yampa River Permits","380","250014","CO","2015-09-05"
"SALMON RIVER (4 Rivers)","376","234622","UT","2015-06-30"
"Dinosaur Green and Yampa River Permits","380","250014","CO","2015-09-06"
"SALMON RIVER (4 Rivers)","376","234622","HI","2015-06-21"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","MT","2015-06-10"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","OR","2015-06-02"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-01"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2015-05-22"
"SALMON RIVER (4 Rivers)","376","234622","ID","2015-09-08"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2015-07-27"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","OR","2015-08-02"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","WA","2015-07-02"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2015-07-11"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-05-05"
"Dinosaur Green and Yampa River Permits","380","250014","CO","2015-08-29"
"SALMON RIVER (4 Rivers)","376","234622","MT","2015-07-08"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2015-08-19"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","CO","2015-06-16"
"Dinosaur Green and Yampa River Permits","380","250014","CO","2015-08-23"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2015-05-29"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","BC","2015-08-17"
"SELWAY RIVER (4 Rivers)","378","234624","ID","2015-07-29"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CO","2015-06-25"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","MT","2015-06-10"
"SALMON RIVER (4 Rivers)","376","234622","ID","2015-06-19"
"SALMON RIVER (4 Rivers)","376","234622","CO","2015-09-14"
"SALMON RIVER (4 Rivers)","376","234622","ID","2015-08-01"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WA","2015-05-30"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CO","2015-09-28"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2015-07-29"
"SALMON RIVER (4 Rivers)","376","234622","CO","2015-09-08"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2015-07-27"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","MT","2015-06-01"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-07-05"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CO","2015-09-03"
"SALMON RIVER (4 Rivers)","376","234622","CO","2015-07-28"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","WA","2015-07-02"
"SALMON RIVER (4 Rivers)","376","234622","MT","2015-08-12"
"SALMON RIVER (4 Rivers)","376","234622","CO","2015-05-11"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","UT","2015-06-17"
"SALMON RIVER (4 Rivers)","376","234622","CA","2015-07-24"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2015-04-18"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","OR","2015-08-07"
"SALMON RIVER (4 Rivers)","376","234622","WA","2015-06-12"
"SALMON RIVER (4 Rivers)","376","234622","MT","2015-07-27"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-08-22"
"SALMON RIVER (4 Rivers)","376","234622","MT","2015-05-22"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","OR","2015-08-04"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","OR","2015-07-02"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","UT","2015-07-29"
"SALMON RIVER (4 Rivers)","376","234622","MT","2015-07-24"
"SALMON RIVER (4 Rivers)","376","234622","WA","2015-09-01"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-29"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-10-05"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2015-08-06"
"SELWAY RIVER (4 Rivers)","378","234624","OR","2015-07-04"
"SALMON RIVER (4 Rivers)","376","234622","ID","2015-08-03"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","UT","2015-05-23"
"Dinosaur Green and Yampa River Permits","380","250014","WA","2015-06-27"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MS","2015-08-15"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2015-07-02"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","CO","2015-09-09"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2015-07-09"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-08-19"
"SALMON RIVER (4 Rivers)","376","234622","ID","2015-09-08"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","OR","2015-09-01"
"SALMON RIVER (4 Rivers)","376","234622","ID","2015-09-16"
"SALMON RIVER (4 Rivers)","376","234622","UT","2015-06-19"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","OR","2015-07-23"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2015-07-16"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2015-07-28"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-08-15"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2015-07-25"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-10-16"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","UT","2015-08-30"
"SALMON RIVER (4 Rivers)","376","234622","ID","2015-08-20"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","OR","2015-07-04"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","OR","2015-07-17"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","OR","2015-06-14"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-08-10"
"SALMON RIVER (4 Rivers)","376","234622","CA","2015-06-30"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2014-11-09"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WI","2015-06-25"
"SALMON RIVER (4 Rivers)","376","234622","NM","2015-09-01"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2015-06-25"
"SALMON RIVER (4 Rivers)","376","234622","ID","2015-09-29"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","UT","2015-07-03"
"SALMON RIVER (4 Rivers)","376","234622","CO","2015-05-26"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","AK","2015-05-19"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","OR","2014-11-11"
"Dinosaur Green and Yampa River Permits","380","250014","CO","2015-05-29"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","NY","2015-07-30"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-05-21"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-19"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-26"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-15"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-04"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-13"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-22"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-18"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-05-23"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CO","2015-09-06"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-05-22"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CO","2015-05-27"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CO","2015-05-24"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-05"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-07"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-12"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","TX","2015-09-10"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-05-24"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-05"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-07"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","TX","2015-05-25"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","OR","2015-09-08"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-18"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-14"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-15"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-05"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","OR","2015-05-24"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-05-10"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-08"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-05"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-11"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-20"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-29"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-05"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","NV","2015-09-12"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-04"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2015-09-13"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","UT","2015-05-24"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2015-05-27"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","AZ","2015-09-07"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-25"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-09"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","PA","2015-09-20"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-10"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","NC","2015-09-06"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CO","2015-09-06"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","UT","2015-09-21"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-06"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-04"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-09"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-18"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-19"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2015-05-26"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-10"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CO","2015-05-27"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","UT","2015-09-08"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","OR","2015-09-08"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-05-23"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CO","2015-05-23"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CO","2015-05-18"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","UT","2015-05-25"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-05"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-16"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-13"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","AK","2015-09-14"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-05-22"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WA","2015-09-11"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","AR","2015-09-17"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-22"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","FL","2015-09-22"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","UT","2015-09-04"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","TX","2015-05-23"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","OR","2015-09-10"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-18"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-20"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-04"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","OK","2015-09-07"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-06"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-19"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CO","2015-05-25"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WA","2015-09-07"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WA","2015-09-14"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WA","2015-09-18"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WA","2015-09-18"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","IL","2015-05-25"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-13"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","UT","2015-05-27"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-07"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","TX","2015-05-24"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-05-25"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","UT","2015-09-04"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-23"
"SALMON RIVER (4 Rivers)","376","234622","MT","2015-05-25"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-05-16"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-23"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-09"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CO","2015-09-08"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CO","2015-09-09"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2015-05-26"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-20"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-05-22"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2015-05-24"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-08"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-05-22"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-11"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-08"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","OR","2015-09-12"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-05-25"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-05-13"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2015-09-16"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","UT","2015-09-06"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","NC","2015-05-16"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","TX","2015-05-26"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-05"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","NY","2015-05-26"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","NY","2015-09-09"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-12"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","IL","2015-05-26"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-05-21"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2015-05-23"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-21"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-12"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-20"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CO","2015-05-27"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-13"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-05-22"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-05-09"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-11"
"SALMON RIVER (4 Rivers)","376","234622","ID","2015-09-13"
"SALMON RIVER (4 Rivers)","376","234622","ID","2015-06-07"
"SALMON RIVER (4 Rivers)","376","234622","ID","2015-06-16"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-15"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-05-26"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-14"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","AZ","2015-05-27"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-17"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-05-21"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-19"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-05-22"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-05-24"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-05-22"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-15"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-26"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-05-01"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-15"
"SALMON RIVER (4 Rivers)","376","234622","ID","2015-09-21"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-05-21"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-23"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2015-09-22"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2015-09-27"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2015-09-23"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2015-09-28"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MO","2015-09-17"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2015-09-07"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2015-09-16"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2015-09-17"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2015-09-18"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2015-09-19"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2015-09-21"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-10"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-06-12"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2014-11-14"
"SELWAY RIVER (4 Rivers)","378","234624","MT","2015-05-28"
"SALMON RIVER (4 Rivers)","376","234622","ID","2015-08-28"
"SALMON RIVER (4 Rivers)","376","234622","MT","2015-08-14"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-05-23"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2015-09-13"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2015-09-14"
"SALMON RIVER (4 Rivers)","376","234622","ID","2015-09-14"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-20"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-23"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2015-09-16"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-06"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2015-05-20"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-11"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-09"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-17"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-21"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-28"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-05-17"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-25"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2015-09-17"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","TX","2015-05-25"
"SALMON RIVER (4 Rivers)","376","234622","UT","2015-06-19"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2015-05-26"
